text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
"[""{Be prepared, for it is indeed noisy.} question: {It's noisy in there.} Yes or No? answer: Ġ""]","[[2, 45152, 9325, 2460, 6, 13, 24, 16, 5329, 28269, 49463, 864, 35, 25522, 243, 18, 28269, 11, 89, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[5],[12],"[[0.489501953125, 0.395263671875, 0.0123748779296875, 0.01224517822265625, 0.00897979736328125, 0.0057830810546875, 0.004848480224609375, 0.0026302337646484375, 0.0026111602783203125, 0.002346038818359375, 0.0018463134765625, 0.0018177032470703125, 0.001682281494140625, 0.0015735626220703125, 0.001384735107421875, 0.0012836456298828125, 0.0011920928955078125, 0.0011644363403320312, 0.0011415481567382812, 0.0009622573852539062, 0.0009398460388183594, 0.0009160041809082031, 0.0008630752563476562, 0.00083160400390625, 0.0007929801940917969, 0.0007853507995605469, 0.0007219314575195312, 0.0006642341613769531, 0.0006365776062011719, 0.0006136894226074219, 0.0005865097045898438, 0.0005502700805664062, 0.0005159378051757812, 0.0005030632019042969, 0.0004901885986328125, 0.0004775524139404297, 0.0004744529724121094, 0.00044083595275878906, 0.0004341602325439453, 0.0004317760467529297, 0.00043129920959472656, 0.00042247772216796875, 0.0004138946533203125, 0.00041294097900390625, 0.00041103363037109375, 0.00041031837463378906, 0.0004086494445800781, 0.0003921985626220703, 0.0003886222839355469, 0.00037097930908203125, 0.03271484375]]","[[9904, 3084, 7199, 243, 100, 14783, 487, 25101, 7516, 32523, 970, 10932, 36948, 1185, 8346, 2362, 1711, 46236, 133, 170, 8275, 42903, 13449, 6209, 1121, 19847, 17425, 6766, 2264, 32541, 29802, 2709, 12350, 19933, 9325, 9690, 250, 10643, 41010, 14541, 30612, 975, 713, 6785, 725, 31535, 1213, 35882, 33567, 597]]"
['{The carriage creaked and groaned in protest; the whole thing wavering with stress.} question: {The carriage was in great shape.} Yes or No? answer: Ġ'],"[[2, 45152, 133, 26472, 8633, 8435, 8, 11491, 22597, 11, 2790, 131, 5, 1086, 631, 13332, 2802, 154, 19, 3992, 49463, 864, 35, 25522, 133, 26472, 21, 11, 372, 3989, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[5],[13],"[[0.58447265625, 0.385986328125, 0.0027179718017578125, 0.0024738311767578125, 0.0014371871948242188, 0.00099945068359375, 0.0009188652038574219, 0.0008463859558105469, 0.0007596015930175781, 0.0006432533264160156, 0.0006365776062011719, 0.0005521774291992188, 0.000514984130859375, 0.0004730224609375, 0.00045800209045410156, 0.0004482269287109375, 0.0004019737243652344, 0.0003688335418701172, 0.0003628730773925781, 0.0003516674041748047, 0.00030517578125, 0.00029206275939941406, 0.0002765655517578125, 0.0002732276916503906, 0.00026679039001464844, 0.0002541542053222656, 0.0002465248107910156, 0.00021827220916748047, 0.00020325183868408203, 0.00019252300262451172, 0.0001842975616455078, 0.00017786026000976562, 0.00017511844635009766, 0.00017499923706054688, 0.00016391277313232422, 0.00015401840209960938, 0.00015306472778320312, 0.00015306472778320312, 0.00013935565948486328, 0.00012862682342529297, 0.0001246929168701172, 0.00012314319610595703, 0.00011789798736572266, 0.00011491775512695312, 0.00011175870895385742, 0.00010728836059570312, 0.00010627508163452148, 0.00010037422180175781, 9.78708267211914e-05, 9.757280349731445e-05, 0.0087890625]]","[[3084, 9904, 7199, 32523, 14783, 487, 10932, 243, 100, 36948, 133, 25101, 8346, 170, 1711, 970, 29802, 1121, 33567, 17425, 440, 46236, 19847, 7516, 32541, 2362, 250, 3216, 8275, 9690, 46659, 10643, 19933, 597, 1213, 713, 894, 2264, 12350, 1185, 14541, 41010, 975, 35882, 42903, 2515, 10105, 6785, 510, 1640]]"
"['{But from there, he goes wrong.} question: {He is wrong starting from there.} Yes or No? answer: Ġ']","[[2, 45152, 1708, 31, 89, 6, 37, 1411, 1593, 49463, 864, 35, 25522, 894, 16, 1593, 1158, 31, 89, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[5],[14],"[[0.5341796875, 0.430419921875, 0.0033397674560546875, 0.002788543701171875, 0.0020008087158203125, 0.0016222000122070312, 0.0015840530395507812, 0.0011501312255859375, 0.0010528564453125, 0.0010099411010742188, 0.0009088516235351562, 0.00066375732421875, 0.0005879402160644531, 0.00054168701171875, 0.0004887580871582031, 0.00044035911560058594, 0.00038051605224609375, 0.0003795623779296875, 0.00037932395935058594, 0.00036072731018066406, 0.0003490447998046875, 0.0003371238708496094, 0.0003085136413574219, 0.0002989768981933594, 0.0002951622009277344, 0.0002875328063964844, 0.0002837181091308594, 0.00026488304138183594, 0.00022923946380615234, 0.00022685527801513672, 0.00021922588348388672, 0.0002148151397705078, 0.00021278858184814453, 0.0002084970474243164, 0.00020182132720947266, 0.0001952648162841797, 0.0001838207244873047, 0.0001785755157470703, 0.0001779794692993164, 0.0001742839813232422, 0.0001558065414428711, 0.00015401840209960938, 0.00015163421630859375, 0.00014591217041015625, 0.00014519691467285156, 0.00013017654418945312, 0.00012242794036865234, 0.00011926889419555664, 0.00011581182479858398, 0.00011456012725830078, 0.00927734375]]","[[9904, 3084, 7199, 14783, 32523, 10932, 33567, 36948, 487, 100, 46659, 46236, 8346, 44142, 243, 1711, 7516, 17425, 970, 1185, 894, 1121, 32541, 133, 2362, 8275, 3216, 25101, 2264, 19847, 975, 14541, 29802, 440, 31535, 597, 42903, 19933, 13984, 41010, 46149, 10643, 170, 250, 9690, 510, 36900, 33082, 713, 1213]]"
"[""{yeah compared to some of the other ones and you don't have an annual fee there and that helps} question: {It's good because they don't charge you every year for the service. } Yes or No? answer: Ġ""]","[[2, 45152, 42803, 1118, 7, 103, 9, 5, 97, 1980, 8, 47, 218, 75, 33, 41, 1013, 4029, 89, 8, 14, 2607, 24303, 864, 35, 25522, 243, 18, 205, 142, 51, 218, 75, 1427, 47, 358, 76, 13, 5, 544, 4, 35524, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[5],[15],"[[0.5751953125, 0.403076171875, 0.0042724609375, 0.0018415451049804688, 0.0015592575073242188, 0.001132965087890625, 0.0008759498596191406, 0.000823974609375, 0.000659942626953125, 0.0005221366882324219, 0.00043487548828125, 0.0003902912139892578, 0.0003707408905029297, 0.0003695487976074219, 0.0003273487091064453, 0.0003228187561035156, 0.0003113746643066406, 0.0002913475036621094, 0.0002906322479248047, 0.0002765655517578125, 0.0002086162567138672, 0.00018167495727539062, 0.00017905235290527344, 0.0001666545867919922, 0.00016558170318603516, 0.00014460086822509766, 0.0001367330551147461, 0.0001361370086669922, 0.00013518333435058594, 0.00011777877807617188, 0.00011283159255981445, 0.0001068115234375, 9.846687316894531e-05, 9.226799011230469e-05, 9.077787399291992e-05, 8.952617645263672e-05, 8.827447891235352e-05, 7.557868957519531e-05, 7.063150405883789e-05, 7.015466690063477e-05, 6.824731826782227e-05, 6.580352783203125e-05, 6.127357482910156e-05, 6.0439109802246094e-05, 5.91278076171875e-05, 5.817413330078125e-05, 5.602836608886719e-05, 5.53131103515625e-05, 5.370378494262695e-05, 5.072355270385742e-05, 0.00341796875]]","[[9904, 3084, 14783, 7199, 32523, 10932, 243, 46236, 100, 33567, 487, 1711, 3216, 7516, 970, 8346, 1185, 32541, 36948, 1213, 975, 17425, 440, 8275, 2362, 14541, 25101, 133, 1121, 41010, 10643, 29802, 9690, 2264, 19933, 170, 12350, 2709, 46149, 1106, 31535, 6766, 19847, 250, 42903, 45435, 46659, 713, 32476, 35882]]"
['{Art History} question: {History of Art} Yes or No? answer: Ġ'],"[[2, 45152, 23295, 7298, 24303, 864, 35, 25522, 38261, 9, 3292, 24303, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[5],[16],"[[0.65283203125, 0.313232421875, 0.00540924072265625, 0.0020122528076171875, 0.00193023681640625, 0.0018777847290039062, 0.0016355514526367188, 0.00072479248046875, 0.000667572021484375, 0.0006351470947265625, 0.0005488395690917969, 0.0005354881286621094, 0.0005311965942382812, 0.0005054473876953125, 0.00048661231994628906, 0.0004723072052001953, 0.0004265308380126953, 0.0004096031188964844, 0.000392913818359375, 0.0003731250762939453, 0.0003707408905029297, 0.0003573894500732422, 0.0003352165222167969, 0.00031185150146484375, 0.00030493736267089844, 0.0002923011779785156, 0.0002856254577636719, 0.0002548694610595703, 0.00024318695068359375, 0.00021541118621826172, 0.00021469593048095703, 0.00021064281463623047, 0.00020503997802734375, 0.00019681453704833984, 0.00017976760864257812, 0.0001575946807861328, 0.00015401840209960938, 0.0001323223114013672, 0.00012254714965820312, 0.00012183189392089844, 0.00011658668518066406, 0.00011521577835083008, 0.00011229515075683594, 0.00010794401168823242, 0.0001035928726196289, 9.691715240478516e-05, 9.560585021972656e-05, 9.232759475708008e-05, 8.606910705566406e-05, 8.51750373840332e-05, 0.0087890625]]","[[9904, 3084, 32523, 7199, 10932, 14783, 100, 487, 970, 46236, 8346, 243, 32541, 1185, 41010, 33567, 25101, 7516, 10643, 17425, 36948, 2362, 8275, 133, 29802, 1711, 3216, 1121, 19933, 32476, 170, 2264, 31535, 250, 975, 9690, 12350, 19847, 16991, 713, 440, 1106, 1213, 6209, 14541, 35882, 42903, 3684, 46659, 6766]]"
['{maintains the inhouse capabilities to perform the design reviewrelated Do Federal Agencies Face functions listed above.} question: {They need the capability to perform a design review.} Yes or No? answer: Ġ'],"[[2, 45152, 119, 12042, 5069, 5, 11, 3138, 5587, 7, 3008, 5, 1521, 1551, 3368, 1832, 1853, 3303, 14768, 12346, 8047, 3147, 1065, 49463, 864, 35, 25522, 1213, 240, 5, 9388, 7, 3008, 10, 1521, 1551, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[1],"[[0.69189453125, 0.28173828125, 0.00345611572265625, 0.00215911865234375, 0.0017261505126953125, 0.001491546630859375, 0.001140594482421875, 0.0008311271667480469, 0.0007452964782714844, 0.0006604194641113281, 0.00055694580078125, 0.0004897117614746094, 0.0004394054412841797, 0.00042319297790527344, 0.0003972053527832031, 0.0003342628479003906, 0.0002853870391845703, 0.0002796649932861328, 0.0002651214599609375, 0.0002617835998535156, 0.00025177001953125, 0.0002498626708984375, 0.00024771690368652344, 0.0002397298812866211, 0.00023293495178222656, 0.00022470951080322266, 0.00020694732666015625, 0.0001806020736694336, 0.00017690658569335938, 0.00015616416931152344, 0.00015056133270263672, 0.00013971328735351562, 0.00013566017150878906, 0.00013518333435058594, 0.0001329183578491211, 0.00013017654418945312, 0.00011056661605834961, 0.00010633468627929688, 9.644031524658203e-05, 8.928775787353516e-05, 8.7738037109375e-05, 8.749961853027344e-05, 8.279085159301758e-05, 7.450580596923828e-05, 7.331371307373047e-05, 7.11679458618164e-05, 7.003545761108398e-05, 6.717443466186523e-05, 6.598234176635742e-05, 6.526708602905273e-05, 0.00634765625]]","[[9904, 3084, 32523, 7199, 10932, 14783, 33567, 487, 100, 1213, 36948, 46236, 17425, 8275, 3216, 8346, 243, 1711, 25101, 41010, 1121, 29802, 970, 133, 32541, 46659, 1185, 440, 7516, 2362, 19847, 9690, 19933, 32476, 975, 10643, 170, 597, 2264, 42903, 250, 16991, 46149, 2709, 3684, 1106, 12350, 6209, 448, 14541]]"
['{Queens and royal children were buried in a valley separate from their fathers and husbands.} question: {Queens and royal children were buried.} Yes or No? answer: Ġ'],"[[2, 45152, 31178, 1290, 8, 5754, 408, 58, 8203, 11, 10, 15044, 2559, 31, 49, 17850, 8, 27718, 49463, 864, 35, 25522, 31178, 1290, 8, 5754, 408, 58, 8203, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[2],"[[0.595703125, 0.381103515625, 0.002498626708984375, 0.0015850067138671875, 0.0014467239379882812, 0.0014209747314453125, 0.0006608963012695312, 0.0006327629089355469, 0.0005578994750976562, 0.0005297660827636719, 0.000507354736328125, 0.00042176246643066406, 0.0004189014434814453, 0.0003952980041503906, 0.00035953521728515625, 0.00032448768615722656, 0.0002942085266113281, 0.0002541542053222656, 0.00025391578674316406, 0.0002522468566894531, 0.0002453327178955078, 0.00024306774139404297, 0.0002346038818359375, 0.0002243518829345703, 0.00020802021026611328, 0.00019407272338867188, 0.0001690387725830078, 0.00015223026275634766, 0.00015020370483398438, 0.0001494884490966797, 0.00014901161193847656, 0.00014460086822509766, 0.0001423358917236328, 0.00014162063598632812, 0.0001399517059326172, 0.00012564659118652344, 0.00012552738189697266, 0.00010925531387329102, 0.00010633468627929688, 0.00010251998901367188, 9.322166442871094e-05, 8.440017700195312e-05, 8.118152618408203e-05, 7.539987564086914e-05, 7.539987564086914e-05, 7.522106170654297e-05, 7.480382919311523e-05, 7.426738739013672e-05, 7.295608520507812e-05, 7.295608520507812e-05, 0.00634765625]]","[[9904, 3084, 7199, 10932, 32523, 14783, 36948, 100, 33567, 487, 243, 1711, 970, 46659, 46236, 8346, 1213, 3216, 133, 29802, 1121, 25101, 8275, 7516, 2362, 32541, 17425, 10643, 1185, 19933, 41010, 250, 440, 170, 975, 9690, 2264, 19847, 31535, 14541, 32476, 713, 16991, 510, 6209, 44142, 1106, 2709, 35882, 597]]"
"[""{The New York City Council yesterday offered a radically different set of priorities for the handling of the city's legal work in its response to Mayor Bloomberg's plan to close a projected $4.} question: {Despite Mayor Bloomberg's decision to close an anticipated $4, the NYC Council offered a completely different list of priorities for dealing with the city's legal work.} Yes or No? answer: Ġ""]","[[2, 45152, 133, 188, 469, 412, 1080, 2350, 1661, 10, 26396, 430, 278, 9, 7532, 13, 5, 5516, 9, 5, 343, 18, 1030, 173, 11, 63, 1263, 7, 3129, 6686, 18, 563, 7, 593, 10, 5635, 68, 306, 49463, 864, 35, 25522, 15243, 3129, 6686, 18, 568, 7, 593, 41, 5291, 68, 306, 6, 5, 14415, 1080, 1661, 10, 2198, 430, 889, 9, 7532, 13, 4098, 19, 5, 343, 18, 1030, 173, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[3],"[[0.67431640625, 0.304931640625, 0.003662109375, 0.0016317367553710938, 0.0016126632690429688, 0.0009474754333496094, 0.0006046295166015625, 0.0005636215209960938, 0.00046825408935546875, 0.0003924369812011719, 0.00038170814514160156, 0.00038123130798339844, 0.0003688335418701172, 0.0002989768981933594, 0.0002789497375488281, 0.0002663135528564453, 0.0002605915069580078, 0.00021409988403320312, 0.00020492076873779297, 0.00019752979278564453, 0.0001798868179321289, 0.00017523765563964844, 0.00017380714416503906, 0.00015032291412353516, 0.00013899803161621094, 0.00013327598571777344, 0.00013196468353271484, 0.00012695789337158203, 0.0001195669174194336, 0.00011861324310302734, 0.00011301040649414062, 0.00010639429092407227, 0.00010609626770019531, 9.900331497192383e-05, 9.697675704956055e-05, 8.106231689453125e-05, 8.052587509155273e-05, 7.742643356323242e-05, 7.575750350952148e-05, 6.777048110961914e-05, 6.61611557006836e-05, 6.580352783203125e-05, 6.42538070678711e-05, 6.35385513305664e-05, 6.324052810668945e-05, 6.258487701416016e-05, 5.8531761169433594e-05, 5.823373794555664e-05, 5.745887756347656e-05, 5.6743621826171875e-05, 0.0048828125]]","[[9904, 3084, 32523, 7199, 10932, 14783, 487, 33567, 100, 3216, 29802, 46236, 36948, 970, 8346, 17425, 41010, 8275, 25101, 1121, 46659, 9690, 133, 32541, 440, 2362, 243, 1711, 19847, 16991, 1185, 32476, 7516, 19933, 2264, 170, 250, 10643, 510, 46149, 597, 975, 1213, 14541, 3684, 31535, 713, 42903, 35882, 44142]]"
['{I saw Adrin fight.} question: {Adrin ran away before the fight started.} Yes or No? answer: Ġ'],"[[2, 45152, 100, 794, 1614, 5719, 1032, 49463, 864, 35, 25522, 9167, 5719, 2075, 409, 137, 5, 1032, 554, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[4],"[[0.53515625, 0.422119140625, 0.006366729736328125, 0.004253387451171875, 0.0021686553955078125, 0.0018262863159179688, 0.00106048583984375, 0.0010366439819335938, 0.00101470947265625, 0.0009965896606445312, 0.0005750656127929688, 0.0005650520324707031, 0.0005245208740234375, 0.0005192756652832031, 0.0005164146423339844, 0.0004661083221435547, 0.00045680999755859375, 0.00045490264892578125, 0.00043654441833496094, 0.0004074573516845703, 0.0004050731658935547, 0.0004029273986816406, 0.0003948211669921875, 0.00037598609924316406, 0.0003590583801269531, 0.0003428459167480469, 0.000331878662109375, 0.00033092498779296875, 0.0002741813659667969, 0.0002722740173339844, 0.00026798248291015625, 0.00026726722717285156, 0.0002665519714355469, 0.00026607513427734375, 0.0002529621124267578, 0.00023281574249267578, 0.00023090839385986328, 0.00022840499877929688, 0.00022470951080322266, 0.00021946430206298828, 0.0002167224884033203, 0.00021004676818847656, 0.0001995563507080078, 0.0001990795135498047, 0.00019299983978271484, 0.00018990039825439453, 0.00017786026000976562, 0.00017571449279785156, 0.00016701221466064453, 0.00015997886657714844, 0.01123046875]]","[[3084, 9904, 100, 7199, 14783, 32523, 970, 487, 10932, 243, 1711, 133, 36948, 170, 1185, 8346, 2362, 8275, 7516, 894, 29802, 17425, 46236, 9167, 1213, 1121, 46659, 19933, 19847, 10643, 250, 33567, 32541, 13112, 14541, 440, 1106, 3216, 2264, 25101, 41010, 9690, 13449, 6766, 597, 35882, 31535, 7083, 6209, 20328]]"
"[""{I can't decide if the woman is an actress, since she's able to get by so easily without doing all that much.} question: {She is obviously the hardest working actress out there.} Yes or No? answer: Ġ""]","[[2, 45152, 100, 64, 75, 2845, 114, 5, 693, 16, 41, 3390, 6, 187, 79, 18, 441, 7, 120, 30, 98, 2773, 396, 608, 70, 14, 203, 49463, 864, 35, 25522, 2515, 16, 3334, 5, 11111, 447, 3390, 66, 89, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[5],"[[0.5673828125, 0.3974609375, 0.004436492919921875, 0.003993988037109375, 0.0023097991943359375, 0.0020961761474609375, 0.0011539459228515625, 0.0008053779602050781, 0.0006275177001953125, 0.0006256103515625, 0.000614166259765625, 0.0005931854248046875, 0.0005669593811035156, 0.0004892349243164062, 0.00047397613525390625, 0.0004684925079345703, 0.00042891502380371094, 0.0004017353057861328, 0.00039696693420410156, 0.00038743019104003906, 0.00037479400634765625, 0.00036263465881347656, 0.00031447410583496094, 0.0002663135528564453, 0.0002639293670654297, 0.0002617835998535156, 0.00024378299713134766, 0.00023829936981201172, 0.00023674964904785156, 0.00023651123046875, 0.0002334117889404297, 0.0002321004867553711, 0.00022649765014648438, 0.00021207332611083984, 0.0001760721206665039, 0.00017511844635009766, 0.00017309188842773438, 0.00015532970428466797, 0.00015020370483398438, 0.00014662742614746094, 0.00014448165893554688, 0.00014400482177734375, 0.00014090538024902344, 0.00014078617095947266, 0.00013375282287597656, 0.0001233816146850586, 0.00011664628982543945, 0.00011157989501953125, 0.00011146068572998047, 0.00010955333709716797, 0.00830078125]]","[[3084, 9904, 7199, 32523, 100, 14783, 10932, 487, 243, 33567, 36948, 8346, 17425, 2515, 46236, 7516, 970, 1711, 2362, 25101, 29802, 133, 8275, 32541, 1121, 1185, 440, 250, 3216, 14541, 19847, 19933, 35882, 10643, 46659, 9690, 1213, 32476, 16991, 42903, 975, 170, 597, 41010, 2264, 12350, 894, 31535, 1106, 29774]]"
"['{Ahead was the appointed track, a beaten stretch of earth, part of the old road leading to the mines.} question: {The track was part of the old road that lead to the mines.} Yes or No? answer: Ġ']","[[2, 45152, 250, 3628, 21, 5, 3873, 1349, 6, 10, 6432, 4140, 9, 6872, 6, 233, 9, 5, 793, 921, 981, 7, 5, 12321, 49463, 864, 35, 25522, 133, 1349, 21, 233, 9, 5, 793, 921, 14, 483, 7, 5, 12321, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[6],"[[0.515625, 0.462646484375, 0.0019626617431640625, 0.0017871856689453125, 0.00173187255859375, 0.00159454345703125, 0.0008344650268554688, 0.0007386207580566406, 0.0006880760192871094, 0.0005998611450195312, 0.0004124641418457031, 0.0004000663757324219, 0.0003795623779296875, 0.0003764629364013672, 0.00034737586975097656, 0.0003020763397216797, 0.00028443336486816406, 0.0002791881561279297, 0.00025463104248046875, 0.0002474784851074219, 0.00024247169494628906, 0.0002148151397705078, 0.00019621849060058594, 0.00018715858459472656, 0.00017189979553222656, 0.00016045570373535156, 0.0001538991928100586, 0.00014269351959228516, 0.00014221668243408203, 0.00013887882232666016, 0.0001266002655029297, 0.00012624263763427734, 0.00012624263763427734, 0.00012010335922241211, 0.00011962652206420898, 0.00011831521987915039, 0.00011676549911499023, 0.0001119375228881836, 0.0001049041748046875, 9.417533874511719e-05, 8.547306060791016e-05, 7.75456428527832e-05, 7.712841033935547e-05, 7.551908493041992e-05, 7.510185241699219e-05, 7.492303848266602e-05, 7.033348083496094e-05, 6.74128532409668e-05, 6.0439109802246094e-05, 5.638599395751953e-05, 0.0048828125]]","[[9904, 3084, 7199, 32523, 10932, 14783, 33567, 243, 487, 100, 36948, 46236, 133, 970, 3216, 8346, 2362, 1711, 29802, 17425, 440, 1121, 25101, 46659, 1185, 8275, 32541, 170, 7516, 19847, 10643, 19933, 250, 16991, 975, 1213, 2264, 41010, 46149, 9690, 32476, 597, 510, 31535, 42903, 713, 44142, 13449, 14541, 35882]]"
"[""{This is celestially ordained blondness, the mark of God's favor, affirming the signal beauty of the old pagan deities who had already given all blondes--torrid or chilly, fake or real--an edge for 2,000 years.} question: {Blondness considered to be celestially ordained is thought to be the mark of God's favor.} Yes or No? answer: Ġ""]","[[2, 45152, 713, 16, 15054, 990, 11416, 36433, 33072, 1825, 6, 5, 2458, 9, 1840, 18, 4402, 6, 11129, 20277, 5, 6029, 4002, 9, 5, 793, 43571, 46054, 54, 56, 416, 576, 70, 33072, 293, 5579, 10321, 10505, 50, 23141, 6, 4486, 50, 588, 5579, 260, 3543, 13, 132, 6, 151, 107, 49463, 864, 35, 25522, 12654, 2832, 1825, 1687, 7, 28, 15054, 990, 11416, 36433, 16, 802, 7, 28, 5, 2458, 9, 1840, 18, 4402, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[7],"[[0.53271484375, 0.43798828125, 0.0037631988525390625, 0.003536224365234375, 0.0015249252319335938, 0.001056671142578125, 0.0009002685546875, 0.0006880760192871094, 0.0006766319274902344, 0.0005712509155273438, 0.0005006790161132812, 0.0004987716674804688, 0.0004699230194091797, 0.00032901763916015625, 0.00032830238342285156, 0.00030994415283203125, 0.0002987384796142578, 0.0002930164337158203, 0.0002865791320800781, 0.0002846717834472656, 0.0002810955047607422, 0.00026988983154296875, 0.0002655982971191406, 0.00024127960205078125, 0.0002288818359375, 0.00022470951080322266, 0.00022268295288085938, 0.0002181529998779297, 0.00020968914031982422, 0.00019788742065429688, 0.0001914501190185547, 0.00019061565399169922, 0.00018739700317382812, 0.00015616416931152344, 0.00015556812286376953, 0.00014901161193847656, 0.00014328956604003906, 0.0001348257064819336, 0.0001316070556640625, 0.0001270771026611328, 0.00012671947479248047, 0.00012636184692382812, 0.00011914968490600586, 0.00011426210403442383, 0.0001093149185180664, 0.00010776519775390625, 0.00010645389556884766, 0.00010019540786743164, 9.799003601074219e-05, 9.125471115112305e-05, 0.0078125]]","[[9904, 3084, 32523, 7199, 10932, 14783, 100, 487, 243, 33567, 46236, 8346, 36948, 17425, 1121, 133, 1711, 7516, 970, 170, 15724, 25101, 32541, 3216, 8275, 19933, 46659, 2362, 1185, 19847, 440, 29802, 10643, 41010, 32476, 9690, 975, 2264, 597, 510, 16991, 250, 6209, 14541, 35882, 1213, 44142, 12350, 42903, 713]]"
