text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
"[""{This is celestially ordained blondness, the mark of God's favor, affirming the signal beauty of the old pagan deities who had already given all blondes--torrid or chilly, fake or real--an edge for 2,000 years.} question: {Blondness considered to be celestially ordained is thought to be the mark of God's favor.} Yes or No? answer: Ġ""]","[[2, 45152, 713, 16, 15054, 990, 11416, 36433, 33072, 1825, 6, 5, 2458, 9, 1840, 18, 4402, 6, 11129, 20277, 5, 6029, 4002, 9, 5, 793, 43571, 46054, 54, 56, 416, 576, 70, 33072, 293, 5579, 10321, 10505, 50, 23141, 6, 4486, 50, 588, 5579, 260, 3543, 13, 132, 6, 151, 107, 49463, 864, 35, 25522, 12654, 2832, 1825, 1687, 7, 28, 15054, 990, 11416, 36433, 16, 802, 7, 28, 5, 2458, 9, 1840, 18, 4402, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[7],"[[0.9169921875, 0.07965087890625, 0.00017023086547851562, 0.00012421607971191406, 0.00011992454528808594, 0.00010728836059570312, 0.00010132789611816406, 7.724761962890625e-05, 6.759166717529297e-05, 6.651878356933594e-05, 6.097555160522461e-05, 5.811452865600586e-05, 5.555152893066406e-05, 4.881620407104492e-05, 4.661083221435547e-05, 4.6372413635253906e-05, 4.38690185546875e-05, 3.8504600524902344e-05, 3.349781036376953e-05, 3.170967102050781e-05, 3.141164779663086e-05, 3.123283386230469e-05, 2.9087066650390625e-05, 2.9087066650390625e-05, 2.849102020263672e-05, 2.6464462280273438e-05, 2.6345252990722656e-05, 2.5987625122070312e-05, 2.574920654296875e-05, 2.5153160095214844e-05, 2.4497509002685547e-05, 2.4318695068359375e-05, 2.396106719970703e-05, 2.3603439331054688e-05, 2.3245811462402344e-05, 2.282857894897461e-05, 2.1398067474365234e-05, 2.0503997802734375e-05, 1.9788742065429688e-05, 1.8835067749023438e-05, 1.7881393432617188e-05, 1.7404556274414062e-05, 1.5795230865478516e-05, 1.5437602996826172e-05, 1.537799835205078e-05, 1.4543533325195312e-05, 1.424551010131836e-05, 1.4066696166992188e-05, 1.3828277587890625e-05, 1.3530254364013672e-05, 0.00146484375]]","[[9904, 3084, 36948, 3216, 14541, 100, 7199, 243, 250, 673, 487, 50118, 133, 975, 14783, 2895, 10932, 41010, 713, 32541, 7516, 10004, 510, 565, 104, 597, 1185, 448, 1106, 6209, 1121, 12375, 17425, 725, 347, 10643, 495, 32523, 13449, 3684, 8275, 2709, 25101, 387, 12654, 3972, 8346, 1640, 29802, 170]]"
"['{Somehow, with the coming of the light, the dreads and fancies of the past night seemed absurd.} question: {It is almost dawn.} Yes or No? answer: Ġ']","[[2, 45152, 6323, 9178, 6, 19, 5, 567, 9, 5, 1109, 6, 5, 24506, 29, 8, 856, 27661, 9, 5, 375, 363, 2551, 16091, 49463, 864, 35, 25522, 243, 16, 818, 14131, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[8],"[[0.67822265625, 0.303955078125, 0.004016876220703125, 0.0008254051208496094, 0.0007090568542480469, 0.0005183219909667969, 0.0003952980041503906, 0.00033974647521972656, 0.000339508056640625, 0.0003211498260498047, 0.0002968311309814453, 0.00028443336486816406, 0.00026702880859375, 0.00024235248565673828, 0.00023472309112548828, 0.0002123117446899414, 0.00020039081573486328, 0.00019752979278564453, 0.0001964569091796875, 0.00018095970153808594, 0.0001652240753173828, 0.0001468658447265625, 0.00013458728790283203, 0.0001233816146850586, 0.0001227855682373047, 0.00012165307998657227, 0.00011235475540161133, 0.00010508298873901367, 0.00010383129119873047, 0.00010001659393310547, 9.351968765258789e-05, 8.70823860168457e-05, 8.571147918701172e-05, 8.52346420288086e-05, 8.124113082885742e-05, 7.939338684082031e-05, 7.861852645874023e-05, 7.683038711547852e-05, 7.43865966796875e-05, 7.432699203491211e-05, 7.349252700805664e-05, 7.31348991394043e-05, 7.301568984985352e-05, 6.99758529663086e-05, 6.955862045288086e-05, 6.908178329467773e-05, 6.896257400512695e-05, 6.723403930664062e-05, 6.479024887084961e-05, 6.192922592163086e-05, 0.00537109375]]","[[9904, 3084, 495, 7199, 243, 10781, 100, 250, 133, 5975, 36948, 14541, 32136, 487, 713, 23736, 29802, 7516, 14783, 673, 22491, 1185, 13449, 8275, 12350, 31765, 6766, 35193, 1121, 8816, 3684, 5625, 19933, 44241, 6785, 1711, 970, 19847, 2264, 2895, 46236, 1620, 21674, 10932, 31133, 2847, 3750, 725, 25101, 27847]]"
"[""{A free walking tour departs every Saturday at 10:00 a.m. from the Plaza Hotel and points out the town's historic sights, most notably the tombs of prominent rabbis.} question: {There is a free walking tour every Saturday morning to see the town's historic places and the tombs of famous rabbis.} Yes or No? answer: Ġ""]","[[2, 45152, 250, 481, 3051, 2106, 8273, 7870, 358, 378, 23, 158, 35, 612, 10, 4, 119, 4, 31, 5, 11984, 5085, 8, 332, 66, 5, 1139, 18, 3575, 15045, 6, 144, 10030, 5, 23681, 4311, 9, 5395, 40697, 354, 49463, 864, 35, 25522, 970, 16, 10, 481, 3051, 2106, 358, 378, 662, 7, 192, 5, 1139, 18, 3575, 2127, 8, 5, 23681, 4311, 9, 3395, 40697, 354, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[9],"[[0.853515625, 0.142822265625, 0.00020110607147216797, 0.00015914440155029297, 0.00013828277587890625, 0.00011783838272094727, 0.00010877847671508789, 0.0001061558723449707, 0.0001035928726196289, 9.554624557495117e-05, 9.191036224365234e-05, 7.295608520507812e-05, 6.365776062011719e-05, 6.16312026977539e-05, 5.984306335449219e-05, 4.971027374267578e-05, 4.857778549194336e-05, 4.7147274017333984e-05, 4.2319297790527344e-05, 4.166364669799805e-05, 4.094839096069336e-05, 3.9577484130859375e-05, 3.063678741455078e-05, 3.0338764190673828e-05, 2.8252601623535156e-05, 2.5391578674316406e-05, 2.4497509002685547e-05, 2.378225326538086e-05, 2.3126602172851562e-05, 2.2530555725097656e-05, 2.2232532501220703e-05, 2.199411392211914e-05, 2.199411392211914e-05, 2.1755695343017578e-05, 2.1159648895263672e-05, 2.0623207092285156e-05, 2.0444393157958984e-05, 2.0325183868408203e-05, 2.002716064453125e-05, 1.9669532775878906e-05, 1.9371509552001953e-05, 1.913309097290039e-05, 1.8656253814697266e-05, 1.8656253814697266e-05, 1.8358230590820312e-05, 1.7642974853515625e-05, 1.7583370208740234e-05, 1.6987323760986328e-05, 1.6748905181884766e-05, 1.6391277313232422e-05, 0.00146484375]]","[[9904, 3084, 7199, 100, 14541, 243, 14783, 487, 133, 3216, 250, 1185, 50118, 713, 7516, 13449, 1106, 673, 975, 8275, 36948, 10932, 104, 41010, 6209, 32541, 565, 22491, 6766, 20328, 2895, 16991, 12375, 10004, 1121, 510, 1711, 170, 46236, 970, 19933, 10643, 495, 448, 2264, 25101, 29802, 44241, 12350, 725]]"
"[""{Charles Rangel, D-N.Y., called the Archer proposal a Christmas tree that's supposed to appeal to every Republican.} question: {The Archer proposal isn't going to appeal to any Republican.} Yes or No? answer: Ġ""]","[[2, 45152, 29217, 248, 21340, 6, 211, 12, 487, 4, 975, 482, 373, 5, 19697, 2570, 10, 1619, 3907, 14, 18, 3518, 7, 2868, 7, 358, 1172, 49463, 864, 35, 25522, 133, 19697, 2570, 965, 75, 164, 7, 2868, 7, 143, 1172, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[10],"[[0.884765625, 0.1092529296875, 0.0009665489196777344, 0.0004973411560058594, 0.0003552436828613281, 0.00025177001953125, 0.00021266937255859375, 0.00018167495727539062, 0.00013267993927001953, 0.0001251697540283203, 0.00011277198791503906, 8.672475814819336e-05, 8.392333984375e-05, 6.598234176635742e-05, 6.455183029174805e-05, 6.109476089477539e-05, 5.7637691497802734e-05, 5.066394805908203e-05, 4.607439041137695e-05, 4.595518112182617e-05, 4.2378902435302734e-05, 4.124641418457031e-05, 3.9517879486083984e-05, 3.790855407714844e-05, 3.695487976074219e-05, 3.62396240234375e-05, 3.5703182220458984e-05, 3.463029861450195e-05, 3.415346145629883e-05, 3.3736228942871094e-05, 3.129243850708008e-05, 3.11732292175293e-05, 3.081560134887695e-05, 2.9742717742919922e-05, 2.8967857360839844e-05, 2.8967857360839844e-05, 2.8908252716064453e-05, 2.849102020263672e-05, 2.849102020263672e-05, 2.8252601623535156e-05, 2.586841583251953e-05, 2.5570392608642578e-05, 2.473592758178711e-05, 2.473592758178711e-05, 2.3543834686279297e-05, 2.2470951080322266e-05, 2.2172927856445312e-05, 2.2113323211669922e-05, 2.193450927734375e-05, 2.181529998779297e-05, 0.00146484375]]","[[3084, 9904, 7199, 487, 14541, 13449, 100, 673, 243, 29802, 133, 440, 6766, 250, 50118, 7516, 1185, 713, 22491, 39254, 30612, 14783, 10004, 1106, 35882, 14563, 2895, 12375, 495, 9685, 36948, 510, 104, 37128, 2362, 8275, 44241, 970, 19933, 1121, 347, 10643, 7608, 6209, 597, 448, 170, 1711, 19847, 725]]"
"[""{He was to have conducted the Lithuanian Symphony Orchestra in the Red Fort as part of the country's 50 th -anniversary celebrations, but the organizers announced this week that the concert was being canceled for unforeseen reasons, while privately hinting that this was because Menuhin was unwell.} question: {Menuhin conducted the symphony at the celebration.} Yes or No? answer: Ġ""]","[[2, 45152, 894, 21, 7, 33, 2964, 5, 39714, 811, 18972, 18200, 11, 5, 1211, 3339, 25, 233, 9, 5, 247, 18, 654, 3553, 111, 2279, 42797, 9570, 6, 53, 5, 9921, 585, 42, 186, 14, 5, 4192, 21, 145, 9491, 13, 33257, 2188, 6, 150, 9638, 11602, 154, 14, 42, 21, 142, 4011, 2957, 179, 21, 542, 3056, 49463, 864, 35, 25522, 17762, 2957, 179, 2964, 5, 22850, 29788, 23, 5, 4821, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[11],"[[0.50390625, 0.491455078125, 0.0005078315734863281, 0.00027060508728027344, 0.0002124309539794922, 0.0001615285873413086, 0.00013387203216552734, 0.00012153387069702148, 0.0001099705696105957, 8.720159530639648e-05, 8.511543273925781e-05, 7.56978988647461e-05, 7.420778274536133e-05, 6.914138793945312e-05, 6.622076034545898e-05, 5.894899368286133e-05, 5.4001808166503906e-05, 5.316734313964844e-05, 5.066394805908203e-05, 4.9591064453125e-05, 4.839897155761719e-05, 4.8279762268066406e-05, 4.7147274017333984e-05, 4.076957702636719e-05, 3.999471664428711e-05, 3.844499588012695e-05, 3.790855407714844e-05, 3.6835670471191406e-05, 3.522634506225586e-05, 3.4809112548828125e-05, 3.1113624572753906e-05, 2.956390380859375e-05, 2.956390380859375e-05, 2.9146671295166016e-05, 2.8073787689208984e-05, 2.8014183044433594e-05, 2.6881694793701172e-05, 2.5212764739990234e-05, 2.5212764739990234e-05, 2.378225326538086e-05, 2.282857894897461e-05, 2.2351741790771484e-05, 2.1576881408691406e-05, 2.1219253540039062e-05, 2.1219253540039062e-05, 1.8358230590820312e-05, 1.8298625946044922e-05, 1.7940998077392578e-05, 1.6987323760986328e-05, 1.621246337890625e-05, 0.00146484375]]","[[3084, 9904, 7199, 14541, 487, 673, 100, 17762, 50118, 3216, 44241, 243, 13449, 133, 347, 9685, 440, 20328, 29802, 250, 14783, 510, 713, 104, 10004, 12375, 448, 36948, 22491, 6766, 565, 495, 31535, 894, 7516, 30612, 1121, 5975, 1106, 14563, 1185, 170, 39254, 975, 597, 10932, 2895, 16991, 35882, 8275]]"
['{She missed the worst part of the Great Depression.} question: {She experienced the worst part of the Great Depression.} Yes or No? answer: Ġ'],"[[2, 45152, 2515, 2039, 5, 2373, 233, 9, 5, 2860, 23384, 49463, 864, 35, 25522, 2515, 2984, 5, 2373, 233, 9, 5, 2860, 23384, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[12],"[[0.7451171875, 0.2474365234375, 0.0006461143493652344, 0.0004379749298095703, 0.00035858154296875, 0.0002903938293457031, 0.00025534629821777344, 0.00022113323211669922, 0.00020051002502441406, 0.00018322467803955078, 0.00015878677368164062, 0.00012189149856567383, 0.00010156631469726562, 9.638071060180664e-05, 9.28640365600586e-05, 8.404254913330078e-05, 8.237361907958984e-05, 8.195638656616211e-05, 7.152557373046875e-05, 6.526708602905273e-05, 6.4849853515625e-05, 6.22868537902832e-05, 6.026029586791992e-05, 5.900859832763672e-05, 5.799531936645508e-05, 5.692243576049805e-05, 5.65648078918457e-05, 5.59687614440918e-05, 5.3048133850097656e-05, 5.1915645599365234e-05, 5.14984130859375e-05, 5.0961971282958984e-05, 5.0127506256103516e-05, 4.935264587402344e-05, 4.750490188598633e-05, 4.607439041137695e-05, 4.2319297790527344e-05, 4.166364669799805e-05, 4.106760025024414e-05, 4.100799560546875e-05, 3.8743019104003906e-05, 3.832578659057617e-05, 3.6835670471191406e-05, 3.6776065826416016e-05, 3.510713577270508e-05, 3.439188003540039e-05, 3.4332275390625e-05, 3.3795833587646484e-05, 3.3736228942871094e-05, 3.30805778503418e-05, 0.00244140625]]","[[3084, 9904, 7199, 2515, 100, 243, 14541, 133, 487, 673, 1185, 7516, 713, 16991, 36948, 250, 39254, 1106, 22491, 12375, 14783, 510, 29802, 2895, 6766, 1711, 19933, 2264, 1121, 13449, 13584, 8346, 970, 170, 565, 2387, 20328, 33567, 10643, 6209, 5975, 10004, 104, 448, 50118, 440, 8275, 597, 495, 12350]]"
"['{The regent Kaahumanu, ruling in the name of her young charge, Kamehameha III, seized the opportunity and followed many of the strictures favored by the Calvinist Congregationalists, who were modernizing the country through the establishment of schools and the printing of books in the Hawaiian language (which they formulated in a written form for the first time).} question: {There was never anyone by the name of Kaahumanu in charge in Hawaii.} Yes or No? answer: Ġ']","[[2, 45152, 133, 6701, 1342, 7916, 895, 15116, 257, 6, 2255, 11, 5, 766, 9, 69, 664, 1427, 6, 229, 4344, 298, 4344, 1999, 6395, 6, 5942, 5, 945, 8, 1432, 171, 9, 5, 8414, 4123, 15411, 30, 5, 17079, 661, 12249, 4950, 5033, 1952, 6, 54, 58, 2297, 2787, 5, 247, 149, 5, 7147, 9, 1304, 8, 5, 12168, 9, 2799, 11, 5, 19806, 2777, 36, 5488, 51, 34359, 11, 10, 1982, 1026, 13, 5, 78, 86, 322, 24303, 864, 35, 25522, 970, 21, 393, 1268, 30, 5, 766, 9, 7916, 895, 15116, 257, 11, 1427, 11, 6467, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[13],"[[0.70703125, 0.28369140625, 0.0013065338134765625, 0.0007224082946777344, 0.0004627704620361328, 0.0003247261047363281, 0.0003077983856201172, 0.00029468536376953125, 0.0002524852752685547, 0.00018084049224853516, 0.00016260147094726562, 0.00015211105346679688, 0.0001513957977294922, 0.00012743473052978516, 0.0001271963119506836, 0.0001266002655029297, 0.00011032819747924805, 0.00010007619857788086, 8.893013000488281e-05, 8.738040924072266e-05, 8.51750373840332e-05, 7.94529914855957e-05, 6.949901580810547e-05, 6.788969039916992e-05, 6.306171417236328e-05, 6.16908073425293e-05, 5.4717063903808594e-05, 5.0008296966552734e-05, 4.988908767700195e-05, 4.661083221435547e-05, 4.6372413635253906e-05, 4.583597183227539e-05, 4.464387893676758e-05, 4.458427429199219e-05, 4.369020462036133e-05, 4.1604042053222656e-05, 4.100799560546875e-05, 4.0590763092041016e-05, 4.035234451293945e-05, 3.898143768310547e-05, 3.820657730102539e-05, 3.7789344787597656e-05, 3.737211227416992e-05, 3.737211227416992e-05, 3.719329833984375e-05, 3.6835670471191406e-05, 3.6597251892089844e-05, 3.618001937866211e-05, 3.5762786865234375e-05, 3.4868717193603516e-05, 0.0029296875]]","[[3084, 9904, 7199, 487, 36948, 13449, 14541, 673, 46659, 100, 243, 7516, 133, 29802, 33567, 22491, 30612, 1185, 50118, 713, 14783, 12375, 44241, 6766, 1121, 250, 495, 440, 565, 10643, 8346, 597, 510, 970, 448, 725, 31535, 20328, 14563, 33239, 3216, 2895, 9685, 10004, 975, 104, 2264, 1711, 8275, 1106]]"
['{Mr. Carter listened in silence with a resumption of his tired manner.} question: {Mr. Carter repeatedly showed signs he was weary of this conversation.} Yes or No? answer: Ġ'],"[[2, 45152, 10980, 4, 5306, 13165, 11, 7308, 19, 10, 5032, 21236, 9, 39, 7428, 4737, 49463, 864, 35, 25522, 10980, 4, 5306, 3987, 969, 2434, 37, 21, 31554, 9, 42, 1607, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[6],[14],"[[0.8447265625, 0.1494140625, 0.00043964385986328125, 0.0003464221954345703, 0.00021266937255859375, 0.00016927719116210938, 0.0001481771469116211, 0.0001461505889892578, 0.00014340877532958984, 0.00010204315185546875, 8.845329284667969e-05, 8.249282836914062e-05, 8.118152618408203e-05, 7.808208465576172e-05, 7.134675979614258e-05, 6.16312026977539e-05, 5.6743621826171875e-05, 5.441904067993164e-05, 5.179643630981445e-05, 5.030632019042969e-05, 4.8995018005371094e-05, 4.798173904418945e-05, 4.595518112182617e-05, 4.494190216064453e-05, 4.32133674621582e-05, 4.2498111724853516e-05, 4.202127456665039e-05, 4.00543212890625e-05, 3.8623809814453125e-05, 3.802776336669922e-05, 3.713369369506836e-05, 3.6776065826416016e-05, 3.6597251892089844e-05, 3.594160079956055e-05, 3.248453140258789e-05, 3.17692756652832e-05, 3.0338764190673828e-05, 2.9921531677246094e-05, 2.9206275939941406e-05, 2.8014183044433594e-05, 2.7477741241455078e-05, 2.7000904083251953e-05, 2.676248550415039e-05, 2.658367156982422e-05, 2.6524066925048828e-05, 2.6285648345947266e-05, 2.586841583251953e-05, 2.5153160095214844e-05, 2.5033950805664062e-05, 2.485513687133789e-05, 0.00244140625]]","[[9904, 3084, 100, 7199, 14541, 565, 3216, 10932, 243, 975, 133, 1185, 250, 894, 673, 14783, 29802, 41010, 713, 13624, 20328, 50118, 44241, 1121, 6766, 7516, 1106, 170, 25101, 9685, 510, 36948, 487, 104, 32458, 8346, 10980, 6209, 13449, 597, 8275, 2895, 10004, 495, 2264, 16991, 19933, 32523, 22491, 2387]]"
['{Whittington was speaking.} question: {Whittington sat silently.} Yes or No? answer: Ġ'],"[[2, 45152, 14447, 9451, 1054, 21, 2686, 49463, 864, 35, 25522, 14447, 9451, 1054, 4005, 32412, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[15],"[[0.69921875, 0.296142578125, 0.0007677078247070312, 0.00024139881134033203, 0.00014257431030273438, 0.0001424551010131836, 0.00013184547424316406, 0.00010472536087036133, 6.473064422607422e-05, 6.091594696044922e-05, 6.020069122314453e-05, 5.733966827392578e-05, 5.5849552154541016e-05, 5.447864532470703e-05, 5.221366882324219e-05, 5.1856040954589844e-05, 4.756450653076172e-05, 4.5418739318847656e-05, 4.3272972106933594e-05, 4.273653030395508e-05, 4.2498111724853516e-05, 4.184246063232422e-05, 4.0471553802490234e-05, 3.635883331298828e-05, 3.409385681152344e-05, 3.314018249511719e-05, 3.2901763916015625e-05, 3.0517578125e-05, 3.039836883544922e-05, 2.9861927032470703e-05, 2.962350845336914e-05, 2.9385089874267578e-05, 2.8967857360839844e-05, 2.872943878173828e-05, 2.8014183044433594e-05, 2.6285648345947266e-05, 2.4974346160888672e-05, 2.473592758178711e-05, 2.378225326538086e-05, 2.3663043975830078e-05, 2.3543834686279297e-05, 2.300739288330078e-05, 2.282857894897461e-05, 2.2113323211669922e-05, 2.0503997802734375e-05, 2.0325183868408203e-05, 2.0265579223632812e-05, 1.9729137420654297e-05, 1.811981201171875e-05, 1.800060272216797e-05, 0.00146484375]]","[[3084, 9904, 7199, 487, 100, 29802, 13449, 14541, 22491, 673, 243, 44241, 19847, 36948, 133, 12375, 14563, 1185, 250, 14783, 104, 440, 14447, 713, 1121, 30612, 7516, 6766, 39254, 20328, 50118, 894, 2362, 37128, 33239, 10932, 1106, 3216, 510, 597, 448, 2264, 495, 19933, 565, 5975, 8275, 9685, 16991, 33567]]"
"['{The personal saving rate has largely declined since the 1980s, plummeting in recent years to levels not seen since the Great Depression, as shown in figure S.1.} question: {There has been a sharp increase in personal savings rates in the past 30 years.} Yes or No? answer: Ġ']","[[2, 45152, 133, 1081, 6549, 731, 34, 2743, 1981, 187, 5, 5114, 29, 6, 27009, 154, 11, 485, 107, 7, 1389, 45, 450, 187, 5, 2860, 23384, 6, 25, 2343, 11, 1955, 208, 4, 134, 49463, 864, 35, 25522, 970, 34, 57, 10, 4406, 712, 11, 1081, 4522, 1162, 11, 5, 375, 389, 107, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[6],[16],"[[0.50048828125, 0.4921875, 0.0005321502685546875, 0.0003371238708496094, 0.0002608299255371094, 0.00025272369384765625, 0.0001710653305053711, 0.00016868114471435547, 0.0001405477523803711, 0.00013935565948486328, 0.00013434886932373047, 0.00013434886932373047, 0.00010406970977783203, 0.00010150671005249023, 9.5367431640625e-05, 7.480382919311523e-05, 6.937980651855469e-05, 6.836652755737305e-05, 6.574392318725586e-05, 5.8531761169433594e-05, 5.6743621826171875e-05, 5.6624412536621094e-05, 5.4001808166503906e-05, 5.2928924560546875e-05, 5.263090133666992e-05, 4.976987838745117e-05, 4.887580871582031e-05, 4.881620407104492e-05, 4.3392181396484375e-05, 4.13060188293457e-05, 4.088878631591797e-05, 3.987550735473633e-05, 3.9696693420410156e-05, 3.93986701965332e-05, 3.8743019104003906e-05, 3.8504600524902344e-05, 3.8504600524902344e-05, 3.7610530853271484e-05, 3.6835670471191406e-05, 3.6716461181640625e-05, 3.606081008911133e-05, 3.5762786865234375e-05, 3.510713577270508e-05, 3.439188003540039e-05, 3.343820571899414e-05, 3.230571746826172e-05, 3.218650817871094e-05, 3.147125244140625e-05, 3.129243850708008e-05, 3.11732292175293e-05, 0.00341796875]]","[[3084, 9904, 7199, 487, 36948, 133, 14541, 243, 13449, 100, 250, 673, 3216, 713, 1121, 33567, 2895, 510, 50118, 1185, 104, 440, 597, 970, 16991, 975, 14783, 29802, 9690, 46659, 19933, 25101, 495, 9685, 2264, 565, 6209, 3684, 1640, 6323, 1106, 170, 12375, 12350, 1711, 347, 6766, 448, 41010, 10777]]"
